UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6
180416,253100,2531,Montana Tech of the University of Montana,Butte,MT,www.mtech.edu,www.mtech.edu/onestop/,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,500,620,550,610,450,580,560,580,515,21,27,19,24,22,27,6,8,24,22,25,7,1115,1115,0,0,0,0,0,0,0.0602,0,0,0.4986,0,0,0,0,0.0143,0.0172,0,0.0372,0.0344,0,0,0,0,0,0.0172,0,0,0,0,0,0,0,0,0,0,0.192,0.1289,0,0,1825,0.8137,0.006,0.0126,0.0066,0.0225,0,0.0005,0.0981,0.04,0.0904,1,11619,NULL,9150,10698,11518,14825,15148,NULL,NULL,NULL,NULL,NULL,0.3597,0.6875,NULL,0,NULL,0.4962,0.3015,19495.5,216.440015775,0.749512670565,0.48523114754098,NULL,39800,0.63636362552642
180461,253200,2532,Montana State University,Bozeman,MT,www.montana.edu/,www.montana.edu/tuitioncalc/,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,500,630,510,630,490,600,565,570,545,21,27,20,27,21,27,NULL,NULL,24,24,24,NULL,1115,1115,0.0325,0.0235,0.0235,0.0025,0,0,0.0125,0,0.059,0.1226,0.032,0.013,0.0805,0,0.0305,0.0315,0,0.0745,0.0115,0,0.0005,0.001,0.0045,0,0.0395,0,0.0255,0,0,0.0435,0.001,0,0.007,0.003,0.0825,0.1096,0.1016,0.031,0,13055,0.8701,0.0071,0.0315,0.0103,0.0139,0.0008,0.03,0.0283,0.0079,0.1649,1,16236,NULL,13215,14457,16967,18347,18486,NULL,NULL,NULL,NULL,NULL,0.3161,0.7576,NULL,0.4941,NULL,0.4913,0.1675,24801,275.34194205,0.885014836795,0.49026297468354,NULL,39700,0.62547725439071
180489,253600,2536,The University of Montana,Missoula,MT,www.umt.edu,www.collegeportraits.org/MT/UM/estimator/agree,0,3,1,13,0,0,0,0,0,0,0,0,0,NULL,490,620,480,590,470,590,555,535,530,21,26,20,26,20,26,NULL,NULL,24,23,23,NULL,1090,1090,0,0.077,0,0.0037,0.0433,0,0.0358,0.0079,0.0349,0,0.0104,0.0183,0,0.0033,0.0412,0.047,0,0.0462,0.0087,0,0.0012,0.042,0.0025,0,0.0154,0.0112,0.0566,0,0.027,0.109,0.0079,0.0083,0.0029,0.0075,0.0491,0.0749,0.1814,0.0254,0,11630,0.8045,0.0076,0.0391,0.0119,0.0308,0.0021,0.0391,0.0193,0.0457,0.1933,1,12776,NULL,11134,11313,13845,15841,16534,NULL,NULL,NULL,NULL,NULL,0.3912,0.7344,NULL,0.5072,NULL,0.5602,0.2651,24776.5,275.069941825,0.781624251497,0.47035911022244,NULL,34100,0.52390789985656
180522,253300,2533,Montana State University-Northern,Havre,MT,www.msun.edu,www.msun.edu/stuaffairs/finaid/tuitcalc.htm,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,385,490,385,505,370,485,438,445,428,17,22,14,21,17,23,5,7,20,18,20,6,925,925,0.0324,0,0,0,0,0,0.0081,0,0.1336,0,0.0891,0,0,0,0,0.0121,0,0.0243,0,0,0,0.0202,0,0,0,0,0,0.004,0.004,0,0.0162,0.1215,0.0324,0,0.0243,0.3725,0.1053,0,0,1250,0.768,0.0144,0.0168,0.0144,0.1056,0.0016,0.0056,0.012,0.0616,0.2664,1,14641,NULL,12843,13515,16547,17290,17290,NULL,NULL,NULL,NULL,NULL,0.4913,0.5922,NULL,0.3684,NULL,0.6187,0.3048,18022.5,200.086696125,0.793493635078,0.32980079155672,NULL,35300,0.60893857479095
180595,253400,2534,Rocky Mountain College,Billings,MT,rocky.edu,rocky.edu/admissions/financial-aid-scholarships/FinancialAidEstimator.php,0,3,2,12,0,0,0,0,0,0,0,0,0,76,450,560,450,570,430,555,505,510,493,19,25,18,25,19,25,6,8,22,22,22,7,1024,1024,0.0909,0.0341,0,0,0.0341,0,0.0341,0,0.0966,0,0,0,0,0,0.0284,0,0,0.0795,0.0057,0,0,0.1364,0.0114,0,0.0227,0,0.0398,0,0,0.0114,0,0,0,0.0852,0.0398,0.0057,0.2102,0.0341,0,961,0.8044,0.025,0.0447,0.0073,0.0198,0.0062,0.0343,0.0406,0.0177,0.0229,1,NULL,17119,NULL,NULL,NULL,NULL,NULL,15505,13119,16063,19300,20029,0.3734,0.6794,NULL,NULL,NULL,0.711,0.1053,26000,288.6533,0.906318082789,0.4519,NULL,38200,0.60052907466888
180647,2143400,21434,Salish Kootenai College,Pablo,MT,www.skc.edu,www.skc.edu,0,2,2,42,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1018,0,0.012,0,0,0.0539,0,0.1796,0.006,0,0,0,0,0,0.0359,0,0.012,0,0,0.024,0,0,0,0.018,0,0.0479,0,0.024,0,0,0,0,0.0778,0.006,0.2455,0.1557,0,0,809,0.2435,0.0049,0.0099,0,0.7392,0.0025,0,0,0,0.1422,1,NULL,11664,NULL,NULL,NULL,NULL,NULL,11484,12062,12534,NULL,NULL,0.8455,0.3125,NULL,1,NULL,0.5806,0.5667,11140,123.676837,0.452768729642,0.50002150537634,NULL,24100,0.35403725504875
180692,253700,2537,The University of Montana-Western,Dillon,MT,www.umwestern.edu,www.umwestern.edu/paying-for-college#cost,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0667,0.0275,0,0,0,0,0,0,0.3804,0,0,0,0.0078,0,0.0157,0.0627,0,0.0431,0.0039,0,0.1216,0.0275,0,0,0,0,0.0196,0,0,0.0314,0,0,0,0,0,0,0.1725,0.0196,0,1452,0.8753,0.011,0.0248,0.0069,0.0179,0.0069,0.0158,0.0007,0.0406,0.177,1,9132,NULL,8530,7397,8312,10943,10524,NULL,NULL,NULL,NULL,NULL,0.4235,0.6882,NULL,0.4,NULL,0.586,0.2268,25523.5,283.363173175,0.755178907721,0.3657194214876,NULL,31700,0.5350877046585
180814,974300,9743,Bellevue University,Bellevue,NE,bellevue.edu,www.bellevue.edu/calculators/NetPriceCalculator/npcalc.htm,0,3,2,21,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.0091,0,0.0896,0,0.0297,0,0,0,0,0.0182,0,0,0,0.0134,0,0,0,0,0.0029,0,0,0,0.0062,0.022,0.0029,0.1414,0,0,0,0,0.0101,0.0671,0.5846,0.0029,0,6134,0.5258,0.1063,0.0691,0.0171,0.0051,0.0021,0.0214,0.0201,0.2331,0.1565,1,NULL,20125,NULL,NULL,NULL,NULL,NULL,20125,NULL,NULL,NULL,NULL,0.2997,0.5,NULL,0.3791,NULL,0.4536,0.8125,18000,199.8369,0.827945498263,0.35265169082125,NULL,52200,0.80342274904251
180832,986200,9862,Clarkson College,Omaha,NE,www.clarksoncollege.edu/,www.clarksoncollege.edu/admissions/financialaidscholarships/costofattendance/,0,3,2,11,0,0,0,0,0,0,0,0,0,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,26,21,25,19,24,NULL,NULL,24,23,22,NULL,1110,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9851,0.0149,0,0,778,0.7712,0.045,0.0373,0.0257,0.009,0.0026,0.0167,0,0.0925,0.4267,1,NULL,17882,NULL,NULL,NULL,NULL,NULL,15689,16989,16978,18609,22022,0.3776,0.6857,NULL,NULL,NULL,0.7565,0.4744,27245,302.47535225,0.928571428571,0.49058301886792,NULL,48100,0.87544482946395
180878,639900,6399,Bryan College of Health Sciences,Lincoln,NE,www.bryanhealth.com/CollegeofHealthSciences,www.bryanhealth.com/workfiles/npcalc.htm,0,3,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,24,21,26,20,24,NULL,NULL,23,24,22,NULL,1070,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,593,0.9157,0.0169,0.0337,0.0202,0.0051,0,0.0084,0,0,0.4975,1,NULL,22833,NULL,NULL,NULL,NULL,NULL,20493,21310,22464,25349,21429,0.3574,0.8286,NULL,0.7143,NULL,0.7082,0.3174,26210,290.9847305,0.934640522876,PrivacySuppressed,NULL,50500,0.91228067874908
180902,2099500,20995,Central Community College,Grand Island,NE,www.cccneb.edu,cccneb.studentaidcalculator.com/survey.aspx,0,1,1,13,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.039,0,0,0,0,0,0.0524,0.0134,0,0,0.065,0,0.0228,0,0,0.0829,0.0085,0,0,0,0,0,0,0,0,0,0,0.0036,0,0,0.0466,0.168,0.1151,0.0112,0.0376,0.147,0.1868,0,0,4321,0.7818,0.0211,0.1622,0.0056,0.0058,0.0016,0.0062,0,0.0157,0.495,1,7518,NULL,6370,6565,8509,10304,10405,NULL,NULL,NULL,NULL,NULL,0.2946,NULL,0.6284,NULL,0.392,0.2151,0.3326,9000,99.91845,0.735244519393,NULL,0.44723227577791,28000,0.4997501373291
180948,253900,2539,Chadron State College,Chadron,NE,www.csc.edu,www.csc.edu/NetPrice/npcalc.htm,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0497,0,0,0,0.0205,0,0,0,0.2836,0,0.0058,0,0.0263,0,0.0058,0,0.0058,0.0556,0.0205,0,0.0994,0.0175,0,0,0.0088,0,0.0497,0.0789,0.0234,0,0,0,0,0,0.0292,0.0088,0.1959,0.0146,0,2131,0.7471,0.0296,0.0591,0.0042,0.0084,0.0033,0.0267,0.0155,0.1061,0.1713,1,10544,NULL,8047,9161,11017,12557,12370,NULL,NULL,NULL,NULL,NULL,0.334,0.6734,NULL,0.3636,NULL,0.4565,0.2492,20401,226.49292205,0.82774566474,0.37221480996068,NULL,37500,0.61230331659317
180984,254100,2541,Concordia University-Nebraska,Seward,NE,www.cune.edu,www.cune.edu/netpricecalculator,0,3,2,32,0,0,0,0,0,0,0,0,0,68,430,570,460,610,NULL,NULL,500,535,NULL,21,27,21,27,21,26,NULL,NULL,24,24,24,NULL,1091,1091,0,0.004,0,0,0.0238,0,0.0119,0,0.3968,0,0,0.004,0,0,0.0119,0,0,0.0873,0.0278,0,0.0198,0.0476,0,0.0556,0.0159,0,0.0476,0,0,0.0079,0,0,0,0,0.0833,0,0.1349,0.0198,0,1185,0.854,0.0363,0.0371,0.0051,0.0025,0.0008,0.011,0.0143,0.0388,0.0439,1,NULL,18638,NULL,NULL,NULL,NULL,NULL,14035,17320,19412,19957,20656,0.2242,0.7568,NULL,NULL,NULL,0.5395,0.0405,25000,277.55125,0.910931174089,0.6307441696113,NULL,36600,0.60598504543304
181002,254200,2542,Creighton University,Omaha,NE,www.creighton.edu,www.creighton.edu/admissions/financialinfo/netpricecalculator/index.php,0,3,2,11,0,0,0,0,0,0,0,0,0,30,520,640,540,660,500,620,580,600,560,24,30,24,32,24,29,8,9,27,28,27,9,1214,1214,0,0.0079,0,0.0029,0.059,0,0.0128,0,0.0216,0,0,0.0206,0,0.0029,0.0334,0,0,0.0846,0.0108,0,0.0088,0.0442,0.0088,0.0118,0.0511,0,0.0836,0,0.0108,0.0708,0,0,0,0,0.0197,0.2763,0.1445,0.0128,0,3943,0.7375,0.0249,0.0697,0.0933,0.0048,0.0036,0.0401,0.018,0.0081,0.0388,1,NULL,26521,NULL,NULL,NULL,NULL,NULL,20492,19524,23064,24267,30234,0.191,0.9088,NULL,0.5,NULL,0.7041,0.0775,23750,263.6736875,0.93042867182,0.75208362970711,NULL,57800,0.8062880039215
181020,254400,2544,Doane College-Crete,Crete,NE,www.doane.edu,forms.doane.edu/netpricecalc/npcalc.htm,0,3,2,32,0,0,0,0,0,0,0,0,0,NULL,430,515,450,535,425,490,473,493,458,21,26,21,26,19,26,NULL,NULL,24,24,23,NULL,1077,1077,0,0.0126,0,0,0.0167,0,0.0167,0,0.2427,0,0,0.0084,0.0084,0,0.0293,0,0,0.1632,0.0167,0,0.0042,0,0.0084,0,0.0251,0,0.0921,0,0.0042,0.0711,0,0,0,0,0.1464,0,0.1213,0.0126,0,1111,0.8353,0.0387,0.0576,0.0162,0.0045,0.0027,0.0198,0.0072,0.018,0.0045,1,NULL,21713,NULL,NULL,NULL,NULL,NULL,17693,17893,21403,23971,23049,0.3386,0.7834,NULL,NULL,NULL,0.8425,0.0144,22529,250.11808445,0.897755610973,0.62255276679841,NULL,42300,0.69269102811813
181093,254700,2547,Grace University,Omaha,NE,www.GraceUniversity.edu,www.graceuniversity.edu/student_resources/financial_aid/net-price-calculator/npcalc.htm,0,3,2,11,0,0,0,0,0,0,0,0,0,42,400,465,423,528,410,498,433,476,454,19,24,17,25,17,24,NULL,NULL,22,21,21,NULL,995,995,0,0,0,0,0.0187,0,0.0093,0,0.2336,0,0,0,0,0,0,0.0654,0,0,0,0,0,0,0,0.271,0,0,0.2056,0,0,0,0,0,0,0,0,0.0187,0.1776,0,0,410,0.7463,0.0927,0.1024,0.0268,0.0098,0.0049,0.0049,0.0024,0.0098,0.1683,1,NULL,14098,NULL,NULL,NULL,NULL,NULL,10984,5568,14716,18634,20462,0.4906,0.7183,NULL,NULL,NULL,0.655,0.1463,19500,216.489975,0.886255924171,0.48277655172413,NULL,33400,0.43884891271591
181127,254800,2548,Hastings College,Hastings,NE,www.hastings.edu,hastings.studentaidcalculator.com/survey.aspx,0,3,2,32,0,0,0,0,0,0,0,0,0,66,450,540,460,530,NULL,NULL,495,495,NULL,21,26,20,26,20,26,NULL,NULL,24,23,23,NULL,1083,1083,0,0,0,0,0.0625,0,0.0045,0,0.1607,0,0,0.0089,0,0,0.0313,0,0,0.1071,0,0,0.0536,0.0893,0.0045,0,0.0268,0,0.0536,0,0,0.0759,0,0,0,0,0.0714,0.0223,0.2054,0.0223,0,1060,0.8462,0.0292,0.0519,0.016,0.0066,0.0057,0.0226,0.0142,0.0075,0.0094,1,NULL,20716,NULL,NULL,NULL,NULL,NULL,16773,19029,20796,21793,22321,0.3124,0.661,NULL,NULL,NULL,0.6912,0.0286,27000,299.75535,0.899441340782,0.56560851063829,NULL,40400,0.70822942256927
181215,255100,2551,University of Nebraska at Kearney,Kearney,NE,www.unk.edu,www.unk.edu/NetPriceCalculator/npcalc.htm,0,3,1,33,0,0,0,0,0,0,0,0,0,NULL,420,520,440,550,NULL,NULL,470,495,NULL,20,25,19,25,18,25,NULL,NULL,23,22,22,NULL,1049,1049,0.0101,0,0,0,0.0247,0,0.0135,0,0.1586,0,0,0.018,0.0416,0,0.045,0.009,0,0.0326,0.0135,0,0,0.0821,0.0011,0,0.0191,0,0.0472,0.0461,0.0382,0.0394,0,0,0,0,0.0551,0.0416,0.2272,0.036,0,5247,0.8003,0.0164,0.0879,0.0078,0.0013,0.001,0.013,0.0589,0.0135,0.1039,1,14313,NULL,11685,12373,13879,16864,17582,NULL,NULL,NULL,NULL,NULL,0.3442,0.7551,NULL,0.4615,NULL,0.5002,0.1036,21697,240.88117885,0.892437764209,0.54586036717062,NULL,38800,0.67434811592102
181297,640400,6404,Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,www.methodistcollege.edu,www.methodistcollege.edu/admissions/tuition-and-fees/net-price-calculator,0,3,2,11,0,0,0,0,0,0,0,0,0,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,25,20,24,17,23,NULL,NULL,23,22,20,NULL,1070,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,740,0.823,0.0459,0.0338,0.0162,0.0041,0.0027,0.0122,0.0041,0.0581,0.3743,1,NULL,17996,NULL,NULL,NULL,NULL,NULL,16035,13937,18953,18787,20806,0.3497,0.7857,NULL,NULL,NULL,0.786,0.3679,25000,277.55125,0.936675461741,0.66667777777777,NULL,43900,0.86206895112991
181303,1258600,12586,Metropolitan Community College Area,Omaha,NE,www.mccneb.edu,www.mccneb.edu/fa,0,2,1,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0126,0,0,0,0.016,0,0.0321,0.0345,0,0.0049,0.0345,0.0034,0.018,0.0117,0,0.2737,0,0,0,0,0,0,0,0,0,0,0,0.0515,0,0,0.0613,0.0642,0.0151,0.0005,0.0433,0.1857,0.1371,0,0,7737,0.6253,0.1612,0.1034,0.0292,0.0085,0.0017,0.01,0.0123,0.0485,0.559,1,7714,NULL,7772,8030,7917,10723,7473,NULL,NULL,NULL,NULL,NULL,0.3318,NULL,0.5044,NULL,0.3127,0.1643,0.4427,8815,97.86457075,0.605104096709,NULL,0.17078534528202,28300,0.48246330022811
181312,255700,2557,Mid-Plains Community College,North Platte,NE,www.mpcc.edu,www.mpcc.edu/page.cfm/financial-services,0,2,1,33,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.0216,0,0,0,0,0,0.0108,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0,0.0432,0.1166,0.013,0,0.0389,0.2484,0.0886,0,0,1437,0.8072,0.0397,0.0786,0.0077,0.0063,0.0021,0.0188,0.0104,0.0292,0.3535,1,5858,NULL,4812,4206,6916,8718,8458,NULL,NULL,NULL,NULL,NULL,0.3088,NULL,0.5294,NULL,0.3486,0.2574,0.3404,8726,96.8764883,0.684593023256,NULL,0.38198426229508,29400,0.4575163424015
181330,255300,2553,Midland University,Fremont,NE,www.midlandu.edu,www.midlandu.edu/net-price-calculator,0,3,2,32,0,0,0,0,0,0,0,0,0,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,23,16,23,17,23,NULL,NULL,21,20,20,NULL,970,970,0,0,0,0,0,0,0,0,0.1566,0,0,0,0,0,0.0101,0.0051,0,0.0455,0.0051,0,0.0101,0.1111,0.0051,0.0101,0,0,0.0657,0.0556,0.0303,0.0253,0,0,0,0,0.0303,0.2323,0.1869,0.0152,0,1189,0.7073,0.0496,0.0303,0.0084,0.0034,0.0067,0.0622,0.021,0.111,0.0219,1,NULL,20956,NULL,NULL,NULL,NULL,NULL,19925,17542,21039,22119,23097,0.4339,0.6171,NULL,NULL,NULL,0.804,0.1007,24250,269.2247125,0.834600760456,0.47835876288659,NULL,40100,0.70422536134719
181376,1297600,12976,Nebraska Christian College,Papillion,NE,nechristian.edu,www.netpricecalc.com/calc/nechristian,0,3,2,41,0,0,0,0,0,0,0,0,0,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476,0,0,0,0,0,0,0.0476,0.9048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0.94,0.0467,0.0133,0,0,0,0,0,0,0.16,1,NULL,16356,NULL,NULL,NULL,NULL,NULL,15159,15698,17162,17245,20558,0.6861,0.5714,NULL,NULL,NULL,0.8248,0.12,27000,299.75535,0.844444444444,0.32291875,NULL,23800,0.5
181394,255400,2554,University of Nebraska at Omaha,Omaha,NE,www.unomaha.edu,ebruno.unomaha.edu/net-price-calculator/,0,3,1,11,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,26,19,26,17,25,6,8,23,23,21,7,1070,1070,0,0.0068,0,0.0059,0.0526,0,0.0404,0,0.1293,0,0,0.0109,0,0,0.0272,0.0449,0.0054,0.059,0.0095,0,0.0349,0.0263,0.0054,0,0.0104,0,0.0467,0.0871,0.0136,0.0499,0,0,0,0.0077,0.0512,0.0122,0.2422,0.0204,0,12153,0.7234,0.0652,0.0871,0.0267,0.0042,0.0012,0.0298,0.0315,0.0311,0.2227,1,12532,NULL,9311,10294,12738,15304,15932,NULL,NULL,NULL,NULL,NULL,0.3252,0.7476,NULL,0.5841,NULL,0.4683,0.2258,21000,233.14305,0.857555341675,0.44110046396535,NULL,41800,0.70395737886428
181419,2550800,25508,Nebraska Indian Community College,Macy,NE,www.thenicc.edu,www.thenicc.edu/NetPriceCalculator/npcalc.htm,0,2,1,42,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,0.2727,0,0,0,0,0,0,0,0.3636,0,0,191,0.0157,0,0,0,0.9843,0,0,0,0,0.4555,1,7700,NULL,7700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6533,NULL,0.4286,NULL,0.1579,0,0.5879,NULL,NULL,NULL,NULL,0.22223333333333,17400,PrivacySuppressed
181446,255500,2555,Nebraska Wesleyan University,Lincoln,NE,www.nebrwesleyan.edu/,npc.collegeboard.org/student/app/nebrwesleyan,0,3,2,11,0,0,0,0,0,0,0,0,0,71,470,610,520,600,NULL,NULL,540,560,NULL,22,26,21,27,20,26,NULL,NULL,24,24,23,NULL,1109,1109,0,0,0,0.0025,0.0578,0,0.0025,0,0.0779,0,0,0.0126,0,0,0.0126,0,0,0.103,0.0101,0,0.0101,0.093,0.0126,0,0.0075,0,0.0729,0,0.0452,0.0402,0,0,0,0,0.0829,0.1583,0.1859,0.0126,0,1892,0.8319,0.0291,0.0396,0.0233,0.0026,0.0005,0.0153,0,0.0576,0.166,1,NULL,22204,NULL,NULL,NULL,NULL,NULL,17269,18359,21861,23611,25317,0.2688,0.7753,NULL,NULL,NULL,0.6626,0.2164,27000,299.75535,0.929214929215,0.66980681551116,NULL,45500,0.69312167167663
181464,256500,2565,University of Nebraska-Lincoln,Lincoln,NE,www.unl.edu/,wam.unl.edu/cost/calculator.jsp,0,3,1,11,0,0,0,0,0,0,0,0,0,NULL,490,660,520,670,NULL,NULL,575,595,NULL,22,28,21,29,22,28,NULL,NULL,25,25,25,NULL,1147,1147,0.0833,0.0196,0.0175,0.0019,0.0677,0,0.0102,0,0.0844,0.1045,0.015,0.0148,0.0903,0,0.0218,0.0003,0,0.0516,0.0075,0,0.0059,0,0.0024,0,0.0099,0,0.0559,0.0097,0,0.0395,0,0,0,0,0.0371,0.0244,0.2101,0.0148,0,19376,0.8002,0.024,0.0467,0.0224,0.0027,0.0006,0.0238,0.0599,0.0197,0.0658,1,16294,NULL,11123,12109,15470,19063,19683,NULL,NULL,NULL,NULL,NULL,0.1979,0.8364,NULL,0.4737,NULL,0.4022,0.0597,22500,249.796125,0.908434170128,0.65756597861228,NULL,43800,0.71507573127746
181491,1166700,11667,Northeast Community College,Norfolk,NE,www.northeast.edu,www.northeast.edu/costs/calculator,0,2,1,33,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1015,0,0,0,0.0037,0.0379,0.0122,0.0012,0.0489,0.0098,0.0489,0,0,0.0012,0,0.1002,0.0012,0.0049,0.0012,0,0,0.0049,0,0,0,0,0.0465,0.0416,0.0024,0,0.0844,0.0941,0.0196,0,0.0342,0.2005,0.099,0,0,2812,0.814,0.0192,0.1021,0.0043,0.0092,0.0007,0.0124,0.0188,0.0192,0.2372,1,7764,NULL,6127,6140,9118,10870,11109,NULL,NULL,NULL,NULL,NULL,0.2878,NULL,0.6838,NULL,0.3373,0.2826,0.3584,11625.5,129.066882275,0.761707988981,NULL,0.50407964934251,33000,0.56399130821228
181534,255900,2559,Peru State College,Peru,NE,www.peru.edu,www.peru.edu/businessoffice/ccc/calculator.htm,0,3,1,42,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.0124,0,0.3901,0,0,0,0,0,0,0.0186,0,0.0124,0.0062,0,0.0186,0.0248,0,0,0,0,0.096,0.1053,0,0.0062,0,0,0,0,0.0124,0,0.2972,0,0,1534,0.8123,0.0626,0.0528,0.0098,0.0098,0.0046,0.0248,0.0007,0.0228,0.2327,1,12826,NULL,10158,11393,13919,15058,15207,NULL,NULL,NULL,NULL,NULL,0.3296,0.5825,NULL,0.2857,NULL,0.4704,0.2813,21282,236.2738281,0.76835443038,0.37403740648379,NULL,35800,0.58426964282989
